node,hopcount,latency,power,deploymentPenalty,cost
74,4,299,626.0,1,40
75,4,363,718.5,40,40
76,5,340,545.0,1,40
77,5,367,533.0,40,40
78,5,439,681.0,1,40
79,3,89,650.0,40,40
80,4,225,659.5,1,40
81,5,593,749.5,40,40
82,5,540,566.0,1,40
83,4,370,813.0,40,40
84,4,726,646.0,1,40
85,5,266,822.0,40,40
86,5,514,796.5,1,40
87,4,376,682.5,40,40
88,4,563,711.0,1,40
89,4,512,807.5,40,40
90,4,414,614.0,1,40
91,4,498,753.5,40,40
92,2,264,786.5,1,40
93,3,195,542.0,40,40
94,5,348,579.0,1,40
95,4,420,803.5,40,40
96,4,367,778.5,1,40
97,4,440,800.0,40,40
98,5,342,780.0,1,40
99,4,259,714.0,40,40
100,3,151,527.5,1,1
101,4,536,557.0,40,1
102,4,301,659.5,1,1
103,4,297,567.0,40,1
104,5,316,541.0,1,1
105,3,197,750.0,40,1
106,5,397,657.0,1,1
107,4,382,668.0,40,1
108,4,504,715.5,1,1
109,4,516,652.0,40,1
110,4,444,715.0,1,1
111,2,63,572.5,40,1
112,4,183,577.0,1,1
113,6,451,797.5,40,1
114,5,779,763.5,1,1
115,5,771,759.0,40,1
116,5,348,552.0,1,1
117,5,687,819.0,40,1
118,5,294,565.5,1,1
119,6,833,741.5,40,1
120,5,669,661.5,1,1
121,5,358,651.5,40,1
122,5,669,540.5,1,1
123,6,477,815.5,40,1
124,5,538,551.5,1,1
125,6,469,542.0,40,1
126,5,596,796.0,1,1
127,5,702,808.5,40,1
128,6,583,541.0,1,1
129,3,147,563.0,40,1
130,6,700,820.5,1,1
131,5,378,821.5,40,1
132,5,701,824.5,1,1
133,6,454,809.5,40,1
134,5,747,609.5,1,1
135,5,605,540.0,40,1
136,6,705,553.5,1,1
137,5,510,573.5,40,1
138,5,312,663.5,1,1
139,5,547,653.0,40,1
140,5,705,590.5,1,1
141,5,675,768.0,40,1
142,6,533,770.5,1,1
143,5,598,657.5,40,1
144,5,546,574.0,1,1
145,6,558,586.0,40,1
146,5,396,531.5,1,1
147,4,346,691.0,40,1
148,5,535,740.5,1,1
149,4,347,624.0,40,1
150,5,675,540.5,1,1
151,5,213,645.5,40,1
152,3,228,766.0,1,1
153,5,449,7500.0,40,1
154,6,487,613.0,1,1
155,5,580,620.0,40,1
156,5,439,690.0,1,1
157,5,618,771.0,40,1
158,6,584,716.0,1,1
159,4,383,704.0,40,1
160,5,516,673.0,1,1
161,3,126,630.0,40,1
162,3,228,749.5,1,1
163,5,391,679.5,40,1
164,5,505,558.0,1,1
165,5,468,726.0,40,1
166,4,227,838.5,1,1
167,6,401,604.5,40,1
168,5,430,668.0,1,1
169,5,499,801.5,40,1
170,5,778,684.0,1,1
171,5,598,768.0,40,1
172,5,728,594.0,1,1
173,5,489,545.0,40,1
174,3,291,581.5,1,1
175,6,541,717.0,40,1
176,5,373,623.5,1,1
177,6,386,722.5,40,1
178,5,718,818.0,1,1
179,1,0,739.0,40,1
180,3,507,574.0,1,1
181,6,676,771.5,40,1
182,6,511,809.0,1,1
183,5,690,802.0,40,1
184,5,633,622.0,1,1
185,5,414,596.0,40,1
186,4,313,738.0,1,1
187,5,295,606.0,40,1
188,3,372,807.0,1,1
189,5,507,551.5,40,1
190,5,640,561.0,1,1
191,5,611,663.0,40,1
192,6,843,664.5,1,1
193,7,670,586.5,40,1
194,6,720,810.5,1,1
195,7,697,618.0,40,1
196,6,606,666.0,1,1
197,6,713,595.5,40,1
198,7,816,748.5,1,1
199,7,953,734.0,40,1
