node,hopcount,latency,power,deploymentPenalty,cost
173,5,413,545.0,40,1
174,4,407,581.5,1,1
175,3,282,717.0,40,1
176,3,318,623.5,1,1
177,5,496,722.5,40,1
178,5,741,818.0,1,1
179,5,507,739.0,40,1
180,6,574,574.0,1,1
181,4,660,771.5,40,1
182,4,495,809.0,1,1
183,5,555,802.0,40,1
184,4,296,622.0,1,1
185,3,384,596.0,40,1
186,5,510,738.0,1,1
187,4,398,606.0,40,1
188,4,400,807.0,1,1
189,1,0,551.5,40,1
190,4,487,561.0,1,1
191,3,228,663.0,40,1
192,5,946,664.5,1,1
193,6,780,586.5,40,1
194,5,567,810.5,1,1
195,4,438,618.0,40,1
196,4,576,666.0,1,1
197,6,637,595.5,40,1
198,5,786,748.5,1,1
199,7,877,734.0,40,1
